"Observation station","Year","Month","Day","Time [Local time]","Air temperature mean [°C]"
"Vantaa Helsinki-Vantaa airport","2023","2","16","11:00","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","11:10","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","11:20","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","11:30","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","11:40","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","11:50","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","12:00","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","12:10","0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","16","12:20","0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","16","12:30","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","12:40","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","12:50","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","13:00","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","13:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","13:20","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","13:30","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","13:40","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","13:50","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","14:00","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","14:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","14:20","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","14:30","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","14:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","14:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","15:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","15:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","15:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","15:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","15:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","15:50","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","16:00","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","16:10","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","16:20","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","16:30","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","16:40","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","16:50","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","17:00","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","17:10","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","17:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","17:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","17:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","17:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","18:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","18:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","18:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","18:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","18:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","18:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","19:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","19:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","19:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","19:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","19:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","19:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","20:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","20:10","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","20:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","20:30","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","20:40","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","20:50","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","21:00","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","21:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","21:20","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","21:30","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","21:40","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","21:50","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","22:00","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","22:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","22:20","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","22:30","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","22:40","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","16","22:50","1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","23:00","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","16","23:10","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","16","23:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","23:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","23:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","16","23:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","00:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","00:10","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","00:20","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","00:30","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","00:40","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","00:50","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","01:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","01:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","01:20","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","01:30","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","01:40","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","01:50","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","02:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","02:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","02:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","02:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","02:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","02:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","03:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","03:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","03:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","03:30","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","03:40","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","03:50","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","04:00","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","04:10","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","04:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","04:30","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","04:40","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","04:50","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","05:00","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","05:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","05:20","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","05:30","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","05:40","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","05:50","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","06:00","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","06:10","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","06:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","06:30","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","06:40","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","06:50","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","07:00","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","07:10","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","07:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","07:30","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","07:40","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","07:50","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","08:00","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","08:10","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","08:20","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","08:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","08:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","08:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","09:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","09:10","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","09:20","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","09:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","09:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","09:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","10:00","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","10:10","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","10:20","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","10:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","10:40","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","10:50","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","11:00","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","11:10","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","11:20","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","11:30","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","11:40","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","11:50","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","12:00","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","12:10","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","12:20","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","12:30","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","12:40","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","12:50","1.7"
"Vantaa Helsinki-Vantaa airport","2023","2","17","13:00","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","13:10","1.7"
"Vantaa Helsinki-Vantaa airport","2023","2","17","13:20","1.7"
"Vantaa Helsinki-Vantaa airport","2023","2","17","13:30","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","13:40","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","13:50","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","14:00","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","14:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","14:20","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","14:30","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","14:40","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","14:50","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","15:00","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","15:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","15:20","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","15:30","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","15:40","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","15:50","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","16:00","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","16:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","16:20","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","16:30","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","16:40","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","16:50","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","17:00","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","17:10","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","17:20","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","17:30","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","17:40","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","17:50","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","18:00","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","18:10","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","18:20","2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","18:30","2.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","18:40","2.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","18:50","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","19:00","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","19:10","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","19:20","1.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","19:30","1.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","19:40","1.7"
"Vantaa Helsinki-Vantaa airport","2023","2","17","19:50","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","20:00","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","20:10","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","20:20","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","20:30","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","20:40","1.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","20:50","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","21:00","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","21:10","1.5"
"Vantaa Helsinki-Vantaa airport","2023","2","17","21:20","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","21:30","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","21:40","1.4"
"Vantaa Helsinki-Vantaa airport","2023","2","17","21:50","1.3"
"Vantaa Helsinki-Vantaa airport","2023","2","17","22:00","1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","17","22:10","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","22:20","1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","22:30","1"
"Vantaa Helsinki-Vantaa airport","2023","2","17","22:40","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","22:50","0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","23:00","0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","17","23:10","0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","17","23:20","0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","17","23:30","0.6"
"Vantaa Helsinki-Vantaa airport","2023","2","17","23:40","0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","17","23:50","0.6"
"Vantaa Helsinki-Vantaa airport","2023","2","18","00:00","0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","00:10","0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","00:20","0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","00:30","0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","00:40","0.6"
"Vantaa Helsinki-Vantaa airport","2023","2","18","00:50","0.5"
"Vantaa Helsinki-Vantaa airport","2023","2","18","01:00","0.5"
"Vantaa Helsinki-Vantaa airport","2023","2","18","01:10","0.4"
"Vantaa Helsinki-Vantaa airport","2023","2","18","01:20","0.3"
"Vantaa Helsinki-Vantaa airport","2023","2","18","01:30","0"
"Vantaa Helsinki-Vantaa airport","2023","2","18","01:40","-0.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","01:50","-0.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","02:00","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","02:10","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","02:20","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","02:30","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","02:40","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","02:50","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","03:00","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","03:10","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","03:20","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","03:30","-0.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","03:40","-0.3"
"Vantaa Helsinki-Vantaa airport","2023","2","18","03:50","-0.4"
"Vantaa Helsinki-Vantaa airport","2023","2","18","04:00","-0.4"
"Vantaa Helsinki-Vantaa airport","2023","2","18","04:10","-0.4"
"Vantaa Helsinki-Vantaa airport","2023","2","18","04:20","-0.4"
"Vantaa Helsinki-Vantaa airport","2023","2","18","04:30","-0.5"
"Vantaa Helsinki-Vantaa airport","2023","2","18","04:40","-0.5"
"Vantaa Helsinki-Vantaa airport","2023","2","18","04:50","-0.6"
"Vantaa Helsinki-Vantaa airport","2023","2","18","05:00","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","05:10","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","05:20","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","05:30","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","05:40","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","05:50","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","06:00","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","06:10","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","06:20","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","06:30","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","06:40","-1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","06:50","-1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","07:00","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","07:10","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","07:20","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","07:30","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","07:40","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","07:50","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","08:00","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","08:10","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","08:20","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","08:30","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","08:40","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","08:50","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","09:00","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","09:10","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","09:20","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","09:30","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","09:40","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","09:50","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","10:00","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","10:10","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","10:20","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","10:30","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","10:40","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","10:50","-1.2"
"Vantaa Helsinki-Vantaa airport","2023","2","18","11:00","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","11:10","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","11:20","-1.1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","11:30","-1"
"Vantaa Helsinki-Vantaa airport","2023","2","18","11:40","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","11:50","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","12:00","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","12:10","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","12:20","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","12:30","-0.9"
"Vantaa Helsinki-Vantaa airport","2023","2","18","12:40","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","12:50","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","13:00","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","13:10","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","13:20","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","13:30","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","13:40","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","13:50","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","14:00","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","14:10","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","14:20","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","14:30","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","14:40","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","14:50","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","15:00","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","15:10","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","15:20","-0.8"
"Vantaa Helsinki-Vantaa airport","2023","2","18","15:30","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","15:40","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","15:50","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","16:00","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","16:10","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","16:20","-0.7"
"Vantaa Helsinki-Vantaa airport","2023","2","18","16:30","-0.7"
